,BR,DEP_TIME,FG,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindSpeed,RA,SN,Unnamed: 0,sky
13413,0.0,1.0,0.0,30.21,21.0,28.0,0.0,75.0,30.21,30.19,10.0,26.0,6.0,0.0,0.0,3514.0,0.0
16240,0.0,20.0,0.0,29.93,49.0,49.0,0.02,100.0,29.92,29.91,10.0,49.0,14.0,1.0,0.0,6658.0,1.0
18056,0.0,15.0,0.0,30.46,25.0,43.0,0.0,49.0,30.46,30.43,10.0,36.0,10.0,0.0,0.0,8660.0,2.0
6185,0.0,0.0,0.0,0.0,41.0,47.0,0.0,80.0,0.0,30.19,9.0,44.0,3.0,0.0,0.0,0.0,4.0
14843,0.0,13.0,0.0,30.11,49.0,52.0,0.0,89.0,30.11,30.09,10.0,50.0,11.0,0.0,0.0,5077.0,1.0
2865,0.0,0.0,0.0,0.0,43.0,47.0,0.0,86.0,0.0,30.32,10.0,45.0,5.0,0.0,0.0,0.0,3.0
12375,0.0,17.0,0.0,30.5,20.0,32.0,0.0,61.0,30.5,30.47,10.0,28.0,10.0,0.0,0.0,2455.0,1.0
11041,0.0,3.0,0.0,29.83,27.0,38.0,0.0,65.0,29.82,29.8,10.0,34.0,20.0,0.0,0.0,1120.0,1.0
5113,0.0,0.0,0.0,0.0,9.0,29.0,0.0,43.0,0.0,30.03,10.0,23.0,15.0,0.0,0.0,0.0,1.0
4408,0.0,0.0,0.0,0.0,26.0,31.0,0.0,82.0,0.0,30.5,10.0,29.0,0.0,0.0,0.0,0.0,1.0
6025,0.0,0.0,0.0,0.0,34.0,42.0,0.0,73.0,0.0,30.17,10.0,39.0,5.0,0.0,0.0,0.0,4.0
9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,0.0,0.0,0.0,0.0,31.0,39.0,0.0,73.0,0.0,29.75,10.0,36.0,11.0,0.0,0.0,0.0,1.0
7512,0.0,0.0,0.0,0.0,3.0,27.0,0.0,35.0,0.0,30.58,10.0,21.0,6.0,0.0,0.0,0.0,3.0
19395,0.0,17.0,0.0,30.13,28.0,45.0,0.0,52.0,30.13,30.11,10.0,38.0,16.0,0.0,0.0,10073.0,1.0
18083,0.0,19.0,0.0,30.48,28.0,39.0,0.0,65.0,30.48,30.45,10.0,35.0,11.0,0.0,0.0,8687.0,1.0
7272,0.0,0.0,0.0,0.0,-2.0,32.0,0.0,23.0,0.0,30.43,10.0,24.0,17.0,0.0,0.0,0.0,0.0
14065,0.0,12.0,0.0,30.4,35.0,37.0,0.01,93.0,30.4,30.37,9.0,36.0,11.0,1.0,0.0,4186.0,3.0
6071,0.0,0.0,0.0,0.0,31.0,47.0,0.0,54.0,0.0,30.16,10.0,40.0,10.0,0.0,0.0,0.0,3.0
13577,0.0,15.0,0.0,29.99,29.0,37.0,0.0,73.0,29.99,29.96,10.0,34.0,3.0,0.0,0.0,3678.0,1.0
3954,0.0,0.0,0.0,0.0,11.0,20.0,0.0,68.0,0.0,30.64,10.0,18.0,11.0,0.0,0.0,0.0,3.0
4403,0.0,0.0,0.0,0.0,21.0,25.0,0.0,85.0,0.0,30.5,10.0,24.0,9.0,0.0,0.0,0.0,4.0
15006,1.0,16.0,0.0,29.81,41.0,41.0,0.04,100.0,29.81,29.78,3.0,41.0,11.0,1.0,0.0,5295.0,1.0
18038,0.0,8.0,0.0,30.51,25.0,38.0,0.0,60.0,30.5,30.48,10.0,33.0,6.0,0.0,0.0,8642.0,3.0
15914,0.0,2.0,0.0,30.17,15.0,26.0,0.0,63.0,30.17,30.14,10.0,23.0,10.0,0.0,0.0,6327.0,1.0
6857,0.0,0.0,0.0,0.0,22.0,42.0,0.0,45.0,0.0,29.93,10.0,35.0,20.0,0.0,0.0,0.0,2.0
5353,0.0,0.0,0.0,0.0,14.0,25.0,0.0,63.0,0.0,30.06,10.0,22.0,10.0,0.0,0.0,0.0,0.0
4587,0.0,0.0,0.0,0.0,33.0,36.0,0.0,89.0,0.0,30.27,10.0,35.0,6.0,0.0,0.0,0.0,3.0
16539,1.0,8.0,0.0,29.51,54.0,54.0,0.3,100.0,29.51,29.49,1.0,54.0,15.0,1.0,0.0,6980.0,3.0
18858,1.0,12.0,0.0,29.97,51.0,51.0,0.05,100.0,29.97,29.95,1.0,51.0,25.0,1.0,0.0,9493.0,3.0
17866,0.0,16.0,0.0,30.31,22.0,38.0,0.0,52.0,30.3,30.29,10.0,32.0,16.0,0.0,0.0,8470.0,3.0
13895,0.0,8.0,0.0,30.13,24.0,37.0,0.0,59.0,30.12,30.11,10.0,32.0,14.0,0.0,0.0,3996.0,1.0
17096,0.0,19.0,0.0,29.88,28.0,42.0,0.0,58.0,29.88,29.85,10.0,36.0,21.0,0.0,0.0,7625.0,3.0
7238,0.0,0.0,0.0,0.0,12.0,26.0,0.0,55.0,0.0,30.12,10.0,22.0,18.0,0.0,0.0,0.0,1.0
3724,0.0,0.0,0.0,0.0,4.0,17.0,0.0,56.0,0.0,30.45,10.0,14.0,14.0,0.0,0.0,0.0,0.0
4867,0.0,0.0,0.0,0.0,13.0,28.0,0.0,53.0,0.0,30.06,10.0,24.0,14.0,0.0,0.0,0.0,0.0
16828,0.0,14.0,0.0,29.69,30.0,44.0,0.0,58.0,29.68,29.67,10.0,38.0,25.0,0.0,0.0,7317.0,3.0
7255,0.0,0.0,0.0,0.0,6.0,31.0,0.0,35.0,0.0,30.37,10.0,24.0,18.0,0.0,0.0,0.0,1.0
13398,0.0,2.0,0.0,30.21,20.0,27.0,0.0,75.0,30.2,30.19,10.0,25.0,7.0,0.0,0.0,3499.0,0.0
15580,0.0,2.0,0.0,29.84,19.0,37.0,0.0,48.0,29.83,29.82,10.0,31.0,29.0,0.0,0.0,5993.0,3.0
13745,0.0,20.0,0.0,30.26,24.0,34.0,0.0,67.0,30.26,30.24,10.0,30.0,5.0,0.0,0.0,3846.0,1.0
4374,0.0,0.0,0.0,0.0,33.0,37.0,0.0,86.0,0.0,30.4,10.0,35.0,6.0,0.0,0.0,0.0,1.0
4087,0.0,0.0,0.0,0.0,7.0,17.0,0.0,64.0,0.0,30.64,10.0,15.0,16.0,0.0,0.0,0.0,2.0
15727,0.0,0.0,0.0,29.78,25.0,40.0,0.0,55.0,29.78,29.75,10.0,34.0,24.0,0.0,0.0,6140.0,3.0
15237,0.0,21.0,0.0,29.79,26.0,42.0,0.0,53.0,29.78,29.77,10.0,36.0,23.0,0.0,0.0,5618.0,3.0
1897,0.0,0.0,0.0,0.0,8.0,18.0,0.0,65.0,0.0,30.3,10.0,16.0,15.0,0.0,0.0,0.0,1.0
12368,0.0,9.0,0.0,30.54,15.0,31.0,0.0,52.0,30.53,30.51,10.0,26.0,11.0,0.0,0.0,2448.0,1.0
7416,0.0,0.0,0.0,0.0,7.0,32.0,0.0,35.0,0.0,30.73,10.0,25.0,7.0,0.0,0.0,0.0,0.0
1264,0.0,0.0,0.0,0.0,-11.0,9.0,0.0,39.0,0.0,30.35,10.0,6.0,28.0,0.0,0.0,0.0,0.0
10317,1.0,2.0,0.0,29.98,46.0,46.0,0.06,100.0,29.98,29.96,2.5,46.0,13.0,1.0,0.0,300.0,4.0
16057,0.0,1.0,0.0,30.15,15.0,27.0,0.0,61.0,30.14,30.12,10.0,23.0,11.0,0.0,0.0,6470.0,1.0
6609,0.0,0.0,0.0,0.0,41.0,53.0,0.0,64.0,0.0,29.61,10.0,47.0,18.0,0.0,0.0,0.0,3.0
13634,0.0,7.0,0.0,30.17,24.0,29.0,0.0,82.0,30.17,30.14,10.0,27.0,7.0,0.0,0.0,3735.0,1.0
19990,0.0,1.0,0.0,30.32,31.0,31.0,0.0,100.0,30.32,30.29,10.0,31.0,3.0,0.0,0.0,10682.0,2.0
1830,0.0,0.0,0.0,0.0,9.0,19.0,0.0,65.0,0.0,30.32,10.0,16.0,15.0,0.0,0.0,0.0,4.0
4181,0.0,0.0,0.0,0.0,32.0,35.0,0.0,89.0,0.0,30.34,10.0,34.0,6.0,0.0,0.0,0.0,2.0
10480,1.0,8.0,0.0,29.8,51.0,51.0,0.13,100.0,29.8,29.78,1.0,51.0,6.0,1.0,0.0,510.0,4.0
10613,0.0,5.0,0.0,29.59,53.0,53.0,0.0,100.0,29.59,29.57,10.0,53.0,10.0,0.0,0.0,666.0,2.0
5957,0.0,0.0,0.0,0.0,29.0,48.0,0.0,48.0,0.0,30.16,10.0,40.0,7.0,0.0,0.0,0.0,1.0
11968,0.0,8.0,0.0,30.35,18.0,36.0,0.0,48.0,30.34,30.32,10.0,30.0,22.0,0.0,0.0,2047.0,1.0
11392,0.0,9.0,0.0,30.11,22.0,34.0,0.0,61.0,30.1,30.09,10.0,30.0,10.0,0.0,0.0,1471.0,1.0
1055,0.0,0.0,0.0,0.0,-7.0,13.0,0.0,40.0,0.0,30.0,10.0,9.0,21.0,0.0,0.0,0.0,1.0
594,0.0,0.0,0.0,0.0,7.0,21.0,0.0,54.0,0.0,30.32,10.0,17.0,20.0,0.0,0.0,0.0,1.0
1525,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,63.0,0.0,30.56,10.0,2.0,9.0,0.0,0.0,0.0,1.0
17804,0.0,14.0,0.0,30.28,22.0,41.0,0.0,47.0,30.28,30.25,10.0,34.0,15.0,0.0,0.0,8408.0,2.0
5824,0.0,0.0,0.0,0.0,32.0,40.0,0.0,73.0,0.0,30.16,10.0,37.0,7.0,0.0,0.0,0.0,3.0
5154,0.0,0.0,0.0,0.0,16.0,23.0,0.0,74.0,0.0,30.06,10.0,21.0,6.0,0.0,0.0,0.0,2.0
13726,0.0,17.0,0.0,30.21,23.0,37.0,0.0,57.0,30.21,30.19,10.0,32.0,13.0,0.0,0.0,3827.0,1.0
10583,0.0,12.0,0.0,29.65,38.0,53.0,0.0,57.0,29.65,29.62,10.0,46.0,21.0,0.0,0.0,633.0,3.0
15784,0.0,23.0,0.0,30.14,30.0,36.0,0.0,79.0,30.14,30.11,10.0,34.0,7.0,0.0,0.0,6197.0,1.0
17010,0.0,9.0,0.0,29.48,33.0,45.0,0.0,63.0,29.47,29.46,10.0,40.0,29.0,0.0,0.0,7529.0,1.0
10708,0.0,5.0,0.0,29.59,53.0,53.0,0.0,100.0,29.59,29.57,10.0,53.0,10.0,0.0,0.0,772.0,2.0
761,0.0,0.0,0.0,0.0,2.0,21.0,0.0,43.0,0.0,30.34,10.0,17.0,5.0,0.0,0.0,0.0,2.0
7824,0.0,0.0,0.0,0.0,39.0,45.0,0.0,80.0,0.0,30.29,10.0,42.0,18.0,0.0,0.0,0.0,3.0
15027,0.0,21.0,0.0,29.78,36.0,37.0,0.13,96.0,29.78,29.75,8.0,37.0,20.0,1.0,0.0,5333.0,1.0
13295,0.0,5.0,0.0,30.11,20.0,29.0,0.0,69.0,30.11,30.09,10.0,26.0,8.0,0.0,0.0,3396.0,1.0
15738,0.0,16.0,0.0,30.12,15.0,34.0,0.0,46.0,30.12,30.09,10.0,28.0,16.0,0.0,0.0,6151.0,1.0
7042,0.0,0.0,0.0,0.0,0.0,34.0,0.0,23.0,0.0,30.42,10.0,25.0,20.0,0.0,0.0,0.0,0.0
9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,0.0,0.0,0.0,0.0,30.0,36.0,0.0,79.0,0.0,29.91,9.0,34.0,14.0,0.0,1.0,0.0,3.0
8664,0.0,0.0,0.0,0.0,28.0,36.0,0.0,73.0,0.0,29.98,10.0,33.0,20.0,0.0,1.0,0.0,3.0
18955,1.0,7.0,0.0,30.23,47.0,47.0,0.14,100.0,30.23,30.21,4.0,47.0,10.0,1.0,0.0,9609.0,3.0
3378,0.0,0.0,0.0,0.0,45.0,45.0,0.0,100.0,0.0,29.47,9.0,45.0,17.0,0.0,0.0,0.0,2.0
8584,0.0,0.0,0.0,0.0,37.0,43.0,0.0,80.0,0.0,30.22,10.0,40.0,10.0,0.0,0.0,0.0,2.0
6347,0.0,0.0,0.0,0.0,39.0,41.0,0.0,93.0,0.0,30.12,10.0,40.0,5.0,0.0,0.0,0.0,4.0
8910,0.0,0.0,0.0,0.0,28.0,36.0,0.0,73.0,0.0,29.93,10.0,33.0,16.0,0.0,0.0,0.0,1.0
8581,0.0,0.0,0.0,0.0,30.0,40.0,0.0,68.0,0.0,30.19,10.0,36.0,13.0,0.0,0.0,0.0,4.0
19428,0.0,4.0,0.0,30.18,25.0,35.0,0.0,67.0,30.17,30.16,10.0,31.0,9.0,0.0,0.0,10106.0,3.0
18422,0.0,13.0,0.0,30.59,31.0,42.0,0.0,65.0,30.59,30.56,10.0,38.0,8.0,0.0,0.0,9026.0,1.0
8250,0.0,0.0,0.0,0.0,39.0,47.0,0.0,74.0,0.0,30.22,10.0,43.0,7.0,0.0,0.0,0.0,3.0
16111,0.0,12.0,0.0,30.14,23.0,38.0,0.0,55.0,30.14,30.11,10.0,33.0,10.0,0.0,0.0,6524.0,3.0
6680,0.0,0.0,1.0,0.0,46.0,46.0,0.0,100.0,0.0,29.87,0.5,46.0,0.0,0.0,0.0,0.0,5.0
8930,1.0,0.0,0.0,0.0,28.0,30.0,0.01,92.0,0.0,29.96,2.0,29.0,13.0,0.0,1.0,0.0,1.0
11227,0.0,11.0,0.0,29.94,22.0,41.0,0.0,47.0,29.94,29.91,10.0,34.0,17.0,0.0,0.0,1306.0,2.0
10946,0.0,10.0,0.0,29.96,23.0,40.0,0.0,51.0,29.96,29.93,10.0,34.0,21.0,0.0,0.0,1025.0,2.0
10299,0.0,14.0,0.0,30.2,35.0,44.0,0.0,71.0,30.19,30.17,10.0,40.0,6.0,0.0,0.0,274.0,2.0
2822,0.0,0.0,0.0,0.0,37.0,38.0,0.0,97.0,0.0,30.35,10.0,38.0,0.0,0.0,0.0,0.0,1.0
12954,0.0,18.0,0.0,30.16,20.0,34.0,0.0,56.0,30.16,30.14,10.0,29.0,7.0,0.0,0.0,3052.0,1.0
11802,0.0,13.0,0.0,30.16,22.0,40.0,0.0,49.0,30.16,30.14,10.0,33.0,21.0,0.0,0.0,1881.0,2.0
1973,0.0,0.0,0.0,0.0,17.0,29.0,0.0,61.0,0.0,30.09,10.0,25.0,13.0,0.0,0.0,0.0,3.0
267,0.0,0.0,0.0,0.0,-3.0,10.0,0.0,55.0,0.0,30.37,10.0,8.0,24.0,0.0,0.0,0.0,1.0
14906,1.0,15.0,0.0,29.82,41.0,41.0,0.04,100.0,29.82,29.8,3.0,41.0,13.0,1.0,0.0,5148.0,3.0
15621,0.0,1.0,0.0,29.81,20.0,38.0,0.0,48.0,29.81,29.78,10.0,32.0,26.0,0.0,0.0,6034.0,2.0
2770,0.0,0.0,1.0,0.0,39.0,40.0,0.0,97.0,0.0,30.37,10.0,40.0,3.0,0.0,0.0,0.0,1.0
13271,0.0,23.0,0.0,30.19,20.0,30.0,0.0,66.0,30.19,30.16,10.0,27.0,8.0,0.0,0.0,3372.0,0.0
11880,0.0,4.0,0.0,30.17,21.0,31.0,0.0,67.0,30.16,30.14,10.0,28.0,10.0,0.0,0.0,1959.0,1.0
7991,0.0,0.0,0.0,0.0,35.0,45.0,0.0,68.0,0.0,30.42,10.0,41.0,8.0,0.0,0.0,0.0,1.0
14904,1.0,14.0,0.0,29.83,41.0,42.0,0.19,96.0,29.82,29.8,2.0,42.0,15.0,1.0,0.0,5145.0,1.0
11214,0.0,22.0,0.0,30.1,16.0,31.0,0.0,54.0,30.1,30.08,10.0,26.0,9.0,0.0,0.0,1293.0,0.0
318,0.0,0.0,0.0,0.0,2.0,14.0,0.0,58.0,0.0,30.38,10.0,11.0,16.0,0.0,0.0,0.0,1.0
1536,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,63.0,0.0,30.56,10.0,2.0,9.0,0.0,0.0,0.0,1.0
1471,0.0,0.0,0.0,0.0,3.0,16.0,0.0,56.0,0.0,30.48,10.0,13.0,10.0,0.0,0.0,0.0,1.0
12324,0.0,1.0,0.0,30.18,26.0,38.0,0.0,62.0,30.18,30.16,10.0,33.0,16.0,0.0,0.0,2404.0,1.0
19776,0.0,21.0,0.0,30.29,32.0,34.0,0.0,92.0,30.29,30.27,10.0,33.0,5.0,0.0,0.0,10454.0,1.0
11972,0.0,23.0,0.0,30.47,11.0,28.0,0.0,49.0,30.47,30.45,10.0,23.0,10.0,0.0,0.0,2051.0,0.0
6908,0.0,0.0,0.0,0.0,18.0,34.0,0.0,52.0,0.0,30.06,10.0,29.0,20.0,0.0,0.0,0.0,1.0
2303,0.0,0.0,0.0,0.0,23.0,42.0,0.0,47.0,0.0,30.17,10.0,35.0,22.0,0.0,0.0,0.0,1.0
2507,0.0,0.0,0.0,0.0,22.0,30.0,0.0,72.0,0.0,30.5,10.0,27.0,0.0,0.0,0.0,0.0,1.0
4681,1.0,0.0,0.0,0.0,34.0,34.0,0.05,100.0,0.0,30.24,2.5,34.0,13.0,1.0,1.0,0.0,3.0
8402,0.0,0.0,0.0,0.0,29.0,41.0,0.0,62.0,0.0,30.06,10.0,36.0,15.0,0.0,0.0,0.0,1.0
4747,0.0,0.0,0.0,0.0,33.0,36.0,0.0,89.0,0.0,30.27,10.0,35.0,6.0,0.0,0.0,0.0,3.0
16051,0.0,8.0,0.0,30.2,19.0,31.0,0.0,61.0,30.19,30.17,10.0,27.0,5.0,0.0,0.0,6464.0,2.0
12846,0.0,1.0,0.0,30.54,16.0,29.0,0.0,58.0,30.54,30.51,10.0,25.0,6.0,0.0,0.0,2938.0,3.0
9659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,0.0,0.0,0.0,0.0,15.0,27.0,0.0,61.0,0.0,30.12,10.0,23.0,10.0,0.0,0.0,0.0,1.0
16979,0.0,12.0,0.0,29.58,32.0,44.0,0.0,63.0,29.58,29.56,10.0,39.0,22.0,0.0,0.0,7492.0,3.0
14126,0.0,18.0,0.0,30.47,40.0,42.0,0.0,92.0,30.46,30.45,10.0,41.0,0.0,0.0,0.0,4265.0,2.0
9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0,4.0,17.0,0.0,56.0,0.0,30.42,10.0,14.0,17.0,0.0,0.0,0.0,4.0
7614,0.0,0.0,0.0,0.0,8.0,34.0,0.0,34.0,0.0,30.73,10.0,26.0,8.0,0.0,0.0,0.0,0.0
8676,1.0,0.0,0.0,0.0,28.0,30.0,0.01,92.0,0.0,29.96,1.5,29.0,13.0,0.0,1.0,0.0,1.0
6436,0.0,0.0,1.0,0.0,46.0,46.0,0.0,100.0,0.0,29.87,0.5,46.0,0.0,0.0,0.0,0.0,5.0
17867,0.0,11.0,0.0,30.26,23.0,41.0,0.0,49.0,30.25,30.24,10.0,34.0,15.0,0.0,0.0,8471.0,2.0
5828,0.0,0.0,0.0,0.0,29.0,33.0,0.0,85.0,0.0,30.09,10.0,31.0,10.0,0.0,0.0,0.0,1.0
10753,0.0,17.0,0.0,29.72,36.0,49.0,0.0,61.0,29.72,29.7,10.0,43.0,17.0,0.0,0.0,819.0,3.0
7351,0.0,0.0,0.0,0.0,0.0,34.0,0.0,23.0,0.0,30.42,10.0,25.0,20.0,0.0,0.0,0.0,0.0
13763,0.0,19.0,0.0,30.24,24.0,35.0,0.0,64.0,30.24,30.22,10.0,31.0,5.0,0.0,0.0,3864.0,1.0
15002,1.0,4.0,0.0,30.08,40.0,41.0,0.05,96.0,30.07,30.06,6.0,41.0,21.0,1.0,0.0,5290.0,2.0
6929,0.0,0.0,0.0,0.0,28.0,43.0,0.0,56.0,0.0,29.72,10.0,37.0,14.0,0.0,0.0,0.0,1.0
17559,0.0,20.0,0.0,30.11,26.0,39.0,0.0,60.0,30.11,30.09,10.0,34.0,15.0,0.0,0.0,8111.0,1.0
15872,0.0,2.0,0.0,30.17,15.0,26.0,0.0,63.0,30.17,30.14,10.0,23.0,10.0,0.0,0.0,6285.0,1.0
19751,0.0,5.0,0.0,30.21,24.0,36.0,0.0,62.0,30.2,30.19,10.0,32.0,7.0,0.0,0.0,10429.0,3.0
13886,0.0,4.0,0.0,30.03,23.0,33.0,0.0,66.0,30.03,30.01,10.0,29.0,13.0,0.0,0.0,3987.0,2.0
8991,0.0,0.0,0.0,0.0,7.0,29.0,0.0,39.0,0.0,30.21,10.0,23.0,10.0,0.0,0.0,0.0,1.0
13042,0.0,13.0,0.0,30.12,22.0,39.0,0.0,50.0,30.11,30.09,10.0,33.0,11.0,0.0,0.0,3140.0,1.0
4861,0.0,0.0,0.0,0.0,13.0,27.0,0.0,55.0,0.0,30.06,10.0,23.0,14.0,0.0,0.0,0.0,1.0
740,0.0,0.0,0.0,0.0,3.0,25.0,0.0,39.0,0.0,30.25,10.0,19.0,5.0,0.0,0.0,0.0,3.0
9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10958,0.0,22.0,0.0,30.1,16.0,31.0,0.0,54.0,30.1,30.08,10.0,26.0,9.0,0.0,0.0,1037.0,0.0
15538,0.0,1.0,0.0,29.81,20.0,38.0,0.0,48.0,29.81,29.78,10.0,32.0,26.0,0.0,0.0,5951.0,2.0
5712,0.0,0.0,0.0,0.0,26.0,47.0,0.0,44.0,0.0,29.9,10.0,39.0,18.0,0.0,0.0,0.0,3.0
7640,0.0,0.0,0.0,0.0,1.0,25.0,0.0,35.0,0.0,30.61,10.0,19.0,7.0,0.0,0.0,0.0,1.0
1249,0.0,0.0,0.0,0.0,-10.0,8.0,0.0,43.0,0.0,30.38,10.0,5.0,18.0,0.0,0.0,0.0,0.0
16858,0.0,22.0,0.0,29.96,27.0,41.0,0.0,57.0,29.96,29.93,10.0,36.0,16.0,0.0,0.0,7352.0,3.0
2218,0.0,0.0,0.0,0.0,25.0,30.0,0.0,82.0,0.0,30.09,10.0,28.0,13.0,0.0,0.0,0.0,1.0
18228,0.0,7.0,0.0,30.49,22.0,36.0,0.0,57.0,30.49,30.47,10.0,31.0,8.0,0.0,0.0,8832.0,3.0
18039,0.0,10.0,0.0,30.5,26.0,39.0,0.0,60.0,30.5,30.47,10.0,34.0,10.0,0.0,0.0,8643.0,1.0
16934,0.0,16.0,0.0,29.79,30.0,44.0,0.0,58.0,29.78,29.77,10.0,38.0,20.0,0.0,0.0,7439.0,4.0
16888,0.0,15.0,0.0,29.74,30.0,44.0,0.0,58.0,29.74,29.72,10.0,38.0,25.0,0.0,0.0,7387.0,3.0
12598,0.0,0.0,0.0,30.46,11.0,27.0,0.0,51.0,30.45,30.43,10.0,22.0,13.0,0.0,0.0,2678.0,0.0
10959,0.0,0.0,0.0,29.76,34.0,44.0,0.0,68.0,29.76,29.74,10.0,40.0,22.0,0.0,0.0,1038.0,3.0
6334,0.0,0.0,0.0,0.0,39.0,40.0,0.0,97.0,0.0,30.14,10.0,40.0,3.0,0.0,0.0,0.0,2.0
4549,1.0,0.0,0.0,0.0,36.0,36.0,0.01,100.0,0.0,30.24,4.0,36.0,5.0,1.0,0.0,0.0,4.0
19771,0.0,0.0,0.0,30.17,26.0,38.0,0.0,62.0,30.17,30.14,10.0,33.0,18.0,0.0,0.0,10449.0,1.0
7044,0.0,0.0,0.0,0.0,1.0,27.0,0.0,32.0,0.0,30.56,10.0,21.0,8.0,0.0,0.0,0.0,2.0
11209,0.0,19.0,0.0,30.06,17.0,35.0,0.0,48.0,30.06,30.03,10.0,29.0,11.0,0.0,0.0,1288.0,0.0
9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0,33.0,37.0,0.0,86.0,0.0,30.45,10.0,35.0,0.0,0.0,0.0,0.0,4.0
14013,0.0,23.0,0.0,30.49,41.0,43.0,0.0,93.0,30.49,30.47,10.0,42.0,5.0,0.0,0.0,4118.0,4.0
13215,0.0,19.0,0.0,30.18,20.0,33.0,0.0,58.0,30.17,30.16,10.0,29.0,8.0,0.0,0.0,3316.0,1.0
16518,1.0,12.0,0.0,29.39,56.0,56.0,0.15,100.0,29.39,29.36,0.75,56.0,8.0,1.0,0.0,6958.0,6.0
5327,0.0,0.0,0.0,0.0,13.0,25.0,0.0,60.0,0.0,30.03,10.0,22.0,8.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,0.0,0.0,-8.0,11.0,0.0,42.0,0.0,30.09,10.0,8.0,25.0,0.0,0.0,0.0,1.0
264,0.0,0.0,0.0,0.0,-3.0,9.0,0.0,58.0,0.0,30.32,10.0,7.0,18.0,0.0,0.0,0.0,1.0
8324,0.0,0.0,0.0,0.0,44.0,45.0,0.0,97.0,0.0,30.22,9.0,45.0,0.0,0.0,0.0,0.0,3.0
18200,0.0,14.0,0.0,30.45,25.0,44.0,0.0,47.0,30.45,30.42,10.0,37.0,8.0,0.0,0.0,8804.0,2.0
19399,0.0,20.0,0.0,30.18,31.0,43.0,0.0,63.0,30.18,30.16,10.0,38.0,14.0,0.0,0.0,10077.0,3.0
10780,0.0,20.0,0.0,29.73,36.0,48.0,0.0,63.0,29.73,29.7,10.0,43.0,18.0,0.0,0.0,849.0,1.0
13249,0.0,7.0,0.0,30.13,22.0,31.0,0.0,69.0,30.12,30.11,10.0,28.0,8.0,0.0,0.0,3350.0,1.0
11449,0.0,16.0,0.0,30.05,19.0,34.0,0.0,54.0,30.05,30.03,10.0,29.0,5.0,0.0,0.0,1528.0,1.0
13303,0.0,17.0,0.0,29.98,29.0,35.0,0.0,78.0,29.98,29.96,10.0,33.0,6.0,0.0,0.0,3404.0,1.0
17348,0.0,19.0,0.0,30.12,28.0,40.0,0.0,63.0,30.11,30.09,10.0,35.0,3.0,0.0,0.0,7882.0,3.0
17521,0.0,21.0,0.0,30.12,26.0,38.0,0.0,62.0,30.12,30.09,10.0,33.0,14.0,0.0,0.0,8064.0,1.0
10134,0.0,5.0,0.0,30.19,34.0,35.0,0.0,96.0,30.19,30.16,10.0,35.0,5.0,0.0,0.0,93.0,1.0
18100,0.0,20.0,0.0,30.49,29.0,39.0,0.0,67.0,30.48,30.47,10.0,35.0,9.0,0.0,0.0,8704.0,1.0
7383,0.0,0.0,0.0,0.0,11.0,24.0,0.0,57.0,0.0,30.29,10.0,20.0,17.0,0.0,0.0,0.0,1.0
3487,0.0,0.0,1.0,0.0,50.0,50.0,0.02,100.0,0.0,29.51,0.12,50.0,21.0,0.0,0.0,0.0,5.0
6044,0.0,0.0,0.0,0.0,29.0,48.0,0.0,48.0,0.0,30.16,10.0,40.0,7.0,0.0,0.0,0.0,1.0
15361,0.0,17.0,0.0,29.76,27.0,44.0,0.0,51.0,29.75,29.74,10.0,37.0,23.0,0.0,0.0,5769.0,4.0
11622,0.0,19.0,0.0,30.19,26.0,38.0,0.0,62.0,30.19,30.16,10.0,33.0,17.0,0.0,0.0,1701.0,1.0
9955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10257,0.0,7.0,0.0,30.23,35.0,37.0,0.0,93.0,30.22,30.21,7.0,36.0,0.0,0.0,0.0,228.0,0.0
9224,0.0,0.0,0.0,0.0,20.0,31.0,0.0,64.0,0.0,30.06,10.0,27.0,20.0,0.0,0.0,0.0,3.0
